"Year","season","Trawls","Trawls_Efforts","Family","Species","trawlCatch_Num","trawlMeasured_Num","propMeasured","propMeasured_catchable","trawlCatch_catchableNum","trawlCatch_catchablePerTrawl","trawlCatch_catchablePerEffort"
"1998","FALL",7,13.3,"HAKE","SILVER HAKE",443,133,0.300225733634311,0.443609022556391,196.518796992481,28.0741138560687,14.7758493979309
"1998","FALL",7,13.3,"HAKE","WHITE HAKE",30,22,0.733333333333333,0.0454545454545455,1.36363636363636,0.194805194805195,0.102529049897471
"1998","SPRING",7,12.9516666666667,"HERRING","ALEWIFE",308,33,0.107142857142857,0.666666666666667,205.333333333333,29.3333333333333,15.8538154677648
"1998","SPRING",7,12.9516666666667,"HERRING","ATLANTIC HERRING",1713,32,0.0186806771745476,0.1875,321.1875,45.8839285714286,24.798931926393
"1998","SPRING",7,12.9516666666667,"HERRING","BLUEBACK HERRING",63,18,0.285714285714286,0.722222222222222,45.5,6.5,3.51306138206151
"1998","SPRING",7,12.9516666666667,"SAND LANCE","NORTHERN SAND LANCE",8,4,0.5,0.25,2,0.285714285714286,0.154420280530176
"1998","SPRING",7,12.9516666666667,"POLLOCK","POLLOCK",19,7,0.368421052631579,0,0,0,0
"1998","SPRING",7,12.9516666666667,"HAKE","RED HAKE",33,24,0.727272727272727,0.208333333333333,6.875,0.982142857142857,0.530819714322481
"1998","SPRING",7,12.9516666666667,"HAKE","SILVER HAKE",228,34,0.149122807017544,0.558823529411765,127.411764705882,18.2016806722689,9.83748022436358
"1998","SPRING",7,12.9516666666667,"HAKE","WHITE HAKE",2,2,1,0,0,0,0
"1999","FALL",8,15.2,"HERRING","ALEWIFE",1,1,1,0,0,0,0
"1999","FALL",8,15.2,"HERRING","ATLANTIC HERRING",432,54,0.125,0,0,0,0
"1999","FALL",8,15.2,"HERRING","BLUEBACK HERRING",1,1,1,0,0,0,0
"1999","FALL",8,15.2,"BUTTERFISH","BUTTERFISH",5,5,1,1,5,0.625,0.328947368421053
"1999","FALL",8,15.2,"POLLOCK","POLLOCK",190,46,0.242105263157895,0.0434782608695652,8.26086956521739,1.03260869565217,0.543478260869565
"1999","FALL",8,15.2,"HAKE","RED HAKE",299,140,0.468227424749164,0.121428571428571,36.3071428571429,4.53839285714286,2.38862781954887
"1999","FALL",8,15.2,"HAKE","SILVER HAKE",1566,150,0.0957854406130268,0.4,626.4,78.3,41.2105263157895
"1999","FALL",8,15.2,"HAKE","WHITE HAKE",21,19,0.904761904761905,0,0,0,0
"1999","SPRING",5,9.5,"HERRING","ATLANTIC HERRING",39,13,0.333333333333333,0.0769230769230769,3,0.6,0.315789473684211
"1999","SPRING",5,9.5,"HERRING","BLUEBACK HERRING",4,4,1,0.25,1,0.2,0.105263157894737
"1999","SPRING",5,9.5,"POLLOCK","POLLOCK",37,10,0.27027027027027,0,0,0,0
"1999","SPRING",5,9.5,"HAKE","RED HAKE",79,37,0.468354430379747,0.108108108108108,8.54054054054054,1.70810810810811,0.89900426742532
"1999","SPRING",5,9.5,"HAKE","SILVER HAKE",397,61,0.153652392947103,0.39344262295082,156.196721311475,31.2393442622951,16.44176013805
"1999","SPRING",5,9.5,"HAKE","WHITE HAKE",1,1,1,0,0,0,0
"2000","FALL",4,7.6,"HERRING","ALEWIFE",3,3,1,0.333333333333333,1,0.25,0.131578947368421
"2000","FALL",4,7.6,"HERRING","ATLANTIC HERRING",10,7,0.7,0,0,0,0
"2000","FALL",4,7.6,"MACKEREL","ATLANTIC MACKEREL",1,1,1,0,0,0,0
"2000","FALL",4,7.6,"BUTTERFISH","BUTTERFISH",1,1,1,1,1,0.25,0.131578947368421
"2000","FALL",4,7.6,"POLLOCK","POLLOCK",4,4,1,0,0,0,0
"2000","FALL",4,7.6,"HAKE","RED HAKE",269,80,0.297397769516729,0.1375,36.9875,9.246875,4.86677631578947
"2000","FALL",4,7.6,"HAKE","SILVER HAKE",175,61,0.348571428571429,0.262295081967213,45.9016393442623,11.4754098360656,6.03968938740293
"2000","FALL",4,7.6,"HAKE","WHITE HAKE",26,23,0.884615384615385,0,0,0,0
"2000","SPRING",4,7.6,"HERRING","ALEWIFE",61,18,0.295081967213115,0.777777777777778,47.4444444444444,11.8611111111111,6.24269005847953
"2000","SPRING",4,7.6,"HERRING","ATLANTIC HERRING",45,20,0.444444444444444,0.1,4.5,1.125,0.592105263157895
"2000","SPRING",4,7.6,"MACKEREL","ATLANTIC MACKEREL",15,10,0.666666666666667,0,0,0,0
"2000","SPRING",4,7.6,"HERRING","BLUEBACK HERRING",5,3,0.6,1,5,1.25,0.657894736842105
"2000","SPRING",4,7.6,"SAND LANCE","NORTHERN SAND LANCE",1,1,1,1,1,0.25,0.131578947368421
"2000","SPRING",4,7.6,"HAKE","RED HAKE",106,53,0.5,0.169811320754717,18,4.5,2.36842105263158
"2000","SPRING",4,7.6,"HAKE","SILVER HAKE",921,67,0.0727470141150923,0.26865671641791,247.432835820896,61.8582089552239,32.5569520816968
"2000","SPRING",4,7.6,"HAKE","WHITE HAKE",6,5,0.833333333333333,0,0,0,0
"2001","FALL",5,9.2378,"HERRING","ALEWIFE",21,15,0.714285714285714,0,0,0,0
"2001","FALL",5,9.2378,"HERRING","ATLANTIC HERRING",111,21,0.189189189189189,0,0,0,0
"2001","FALL",5,9.2378,"HERRING","BLUEBACK HERRING",2,2,1,0,0,0,0
"2001","FALL",5,9.2378,"BUTTERFISH","BUTTERFISH",4,4,1,0.5,2,0.4,0.216501764489381
"2001","FALL",5,9.2378,"POLLOCK","POLLOCK",7,6,0.857142857142857,0.333333333333333,2.33333333333333,0.466666666666667,0.252585391904277
"2001","FALL",5,9.2378,"HAKE","RED HAKE",154,72,0.467532467532468,0.180555555555556,27.8055555555556,5.56111111111111,3.00997592019264
"2001","FALL",5,9.2378,"HAKE","SILVER HAKE",306,89,0.290849673202614,0.426966292134831,130.651685393258,26.1303370786517,14.1431602105759
"2001","FALL",5,9.2378,"HAKE","WHITE HAKE",20,17,0.85,0,0,0,0
"2001","SPRING",8,15.2494,"HERRING","ALEWIFE",131,20,0.152671755725191,0.6,78.6,9.825,5.15430115283224
"2001","SPRING",8,15.2494,"HERRING","ATLANTIC HERRING",204,32,0.156862745098039,0,0,0,0
"2001","SPRING",8,15.2494,"MACKEREL","ATLANTIC MACKEREL",1,1,1,0,0,0,0
"2001","SPRING",8,15.2494,"HERRING","BLUEBACK HERRING",114,14,0.12280701754386,0.642857142857143,73.2857142857143,9.16071428571429,4.80580968993628
"2001","SPRING",8,15.2494,"SAND LANCE","NORTHERN SAND LANCE",16,8,0.5,0.125,2,0.25,0.131152701089879
"2001","SPRING",8,15.2494,"HAKE","RED HAKE",456,79,0.173245614035088,0.0253164556962025,11.5443037974684,1.44303797468354,0.757033312620061
"2001","SPRING",8,15.2494,"HAKE","SILVER HAKE",1936,114,0.0588842975206612,0.166666666666667,322.666666666667,40.3333333333333,21.1593024425005
"2001","SPRING",8,15.2494,"HAKE","WHITE HAKE",18,16,0.888888888888889,0,0,0,0
"2002","FALL",6,11.4221666666667,"HERRING","ALEWIFE",90,14,0.155555555555556,0,0,0,0
"2002","FALL",6,11.4221666666667,"HERRING","ATLANTIC HERRING",11821,40,0.00338380847644023,0.025,295.525,49.2541666666667,25.8729371251806
"2002","FALL",6,11.4221666666667,"HERRING","BLUEBACK HERRING",7,4,0.571428571428571,0,0,0,0
"2002","FALL",6,11.4221666666667,"BUTTERFISH","BUTTERFISH",764,15,0.0196335078534031,0.933333333333333,713.066666666667,118.844444444444,62.4283192038872
"2002","FALL",6,11.4221666666667,"POLLOCK","POLLOCK",8,7,0.875,0,0,0,0
"2002","FALL",6,11.4221666666667,"HAKE","RED HAKE",199,81,0.407035175879397,0.0246913580246914,4.91358024691358,0.818930041152263,0.430179351283053
"2002","FALL",6,11.4221666666667,"HAKE","SILVER HAKE",1112,95,0.085431654676259,0.410526315789474,456.505263157895,76.0842105263158,39.966608479818
"2002","FALL",6,11.4221666666667,"HAKE","WHITE HAKE",14,14,1,0,0,0,0
"2002","SPRING",8,15.2107666666667,"HERRING","ALEWIFE",111,31,0.279279279279279,0.419354838709677,46.5483870967742,5.81854838709677,3.06022622770105
"2002","SPRING",8,15.2107666666667,"HERRING","ATLANTIC HERRING",359,34,0.0947075208913649,0.0294117647058824,10.5588235294118,1.31985294117647,0.694167740574884
"2002","SPRING",8,15.2107666666667,"HERRING","BLUEBACK HERRING",17,9,0.529411764705882,0.222222222222222,3.77777777777778,0.472222222222222,0.24836208854985
"2002","SPRING",8,15.2107666666667,"POLLOCK","POLLOCK",1070,30,0.0280373831775701,0,0,0,0
"2002","SPRING",8,15.2107666666667,"HAKE","RED HAKE",174,86,0.494252873563218,0,0,0,0
"2002","SPRING",8,15.2107666666667,"HAKE","SILVER HAKE",648,130,0.200617283950617,0.146153846153846,94.7076923076923,11.8384615384615,6.22635889321987
"2002","SPRING",8,15.2107666666667,"HAKE","WHITE HAKE",3,3,1,0,0,0,0
"2003","FALL",4,6.97743333333333,"HERRING","ALEWIFE",1,1,1,0,0,0,0
"2003","FALL",4,6.97743333333333,"HERRING","ATLANTIC HERRING",129,20,0.155038759689922,0,0,0,0
"2003","FALL",4,6.97743333333333,"POLLOCK","POLLOCK",3,3,1,0,0,0,0
"2003","FALL",4,6.97743333333333,"HAKE","RED HAKE",84,43,0.511904761904762,0.0232558139534884,1.95348837209302,0.488372093023256,0.279972344953926
"2003","FALL",4,6.97743333333333,"HAKE","SILVER HAKE",276,54,0.195652173913043,0.62962962962963,173.777777777778,43.4444444444444,24.9056880196315
"2003","FALL",4,6.97743333333333,"HAKE","WHITE HAKE",7,6,0.857142857142857,0,0,0,0
"2003","SPRING",8,15.2019,"HERRING","ALEWIFE",811,21,0.0258939580764488,0.619047619047619,502.047619047619,62.7559523809524,33.0253204564968
"2003","SPRING",8,15.2019,"HERRING","ATLANTIC HERRING",2041,38,0.0186183243508084,0.184210526315789,375.973684210526,46.9967105263158,24.7320193009115
"2003","SPRING",8,15.2019,"HERRING","BLUEBACK HERRING",202,13,0.0643564356435644,0.846153846153846,170.923076923077,21.3653846153846,11.2435338295264
"2003","SPRING",8,15.2019,"POLLOCK","POLLOCK",30,13,0.433333333333333,0,0,0,0
"2003","SPRING",8,15.2019,"HAKE","RED HAKE",29,22,0.758620689655172,0.0454545454545455,1.31818181818182,0.164772727272727,0.0867116490821422
"2003","SPRING",8,15.2019,"HAKE","SILVER HAKE",521,82,0.157389635316699,0.414634146341463,216.024390243902,27.0030487804878,14.2103546427685
"2003","SPRING",8,15.2019,"HAKE","WHITE HAKE",5,5,1,0,0,0,0
"2004","FALL",6,11.4076,"HERRING","ALEWIFE",122,28,0.229508196721311,0.0714285714285714,8.71428571428571,1.45238095238095,0.763901759729103
"2004","FALL",6,11.4076,"HERRING","ATLANTIC HERRING",306,39,0.127450980392157,0,0,0,0
"2004","FALL",6,11.4076,"HERRING","BLUEBACK HERRING",7,6,0.857142857142857,0,0,0,0
"2004","FALL",6,11.4076,"BUTTERFISH","BUTTERFISH",8,3,0.375,1,8,1.33333333333333,0.701286861390652
"2004","FALL",6,11.4076,"POLLOCK","POLLOCK",91,39,0.428571428571429,0,0,0,0
"2004","FALL",6,11.4076,"HAKE","RED HAKE",78,42,0.538461538461538,0,0,0,0
"2004","FALL",6,11.4076,"HAKE","SILVER HAKE",628,48,0.0764331210191083,0.333333333333333,209.333333333333,34.8888888888889,18.3503395397221
"2004","FALL",6,11.4076,"HAKE","WHITE HAKE",9,9,1,0,0,0,0
"2004","SPRING",6,10.9224666666667,"HERRING","ALEWIFE",108,32,0.296296296296296,0.625,67.5,11.25,6.1799227280773
"2004","SPRING",6,10.9224666666667,"HERRING","ATLANTIC HERRING",96,11,0.114583333333333,0.363636363636364,34.9090909090909,5.81818181818182,3.19608124926826
"2004","SPRING",6,10.9224666666667,"HERRING","BLUEBACK HERRING",7,4,0.571428571428571,1,7,1.16666666666667,0.640880875504312
"2004","SPRING",6,10.9224666666667,"POLLOCK","POLLOCK",5,5,1,0,0,0,0
"2004","SPRING",6,10.9224666666667,"HAKE","RED HAKE",55,37,0.672727272727273,0.0810810810810811,4.45945945945946,0.743243243243243,0.408283183236338
"2004","SPRING",6,10.9224666666667,"HAKE","SILVER HAKE",172,46,0.267441860465116,0.173913043478261,29.9130434782609,4.98550724637681,2.73867107047805
"2004","SPRING",6,10.9224666666667,"HAKE","WHITE HAKE",3,3,1,0,0,0,0
"2005","FALL",7,12.8079,"HERRING","ALEWIFE",2034,33,0.0162241887905605,0.424242424242424,862.909090909091,123.272727272727,67.3731908360536
"2005","FALL",7,12.8079,"HERRING","ATLANTIC HERRING",2560,59,0.023046875,0.11864406779661,303.728813559322,43.3898305084746,23.7141774654176
"2005","FALL",7,12.8079,"MACKEREL","ATLANTIC MACKEREL",262,12,0.0458015267175573,0.666666666666667,174.666666666667,24.952380952381,13.6374164903432
"2005","FALL",7,12.8079,"HERRING","BLUEBACK HERRING",347,25,0.0720461095100865,0.36,124.92,17.8457142857143,9.75335535099431
"2005","FALL",7,12.8079,"BUTTERFISH","BUTTERFISH",142,13,0.0915492957746479,0.923076923076923,131.076923076923,18.7252747252747,10.2340682763703
"2005","FALL",7,12.8079,"POLLOCK","POLLOCK",400,52,0.13,0.115384615384615,46.1538461538462,6.59340659340659,3.60354516773602
"2005","FALL",7,12.8079,"HAKE","RED HAKE",35,27,0.771428571428571,0.037037037037037,1.2962962962963,0.185185185185185,0.10121068218024
"2005","FALL",7,12.8079,"HAKE","SILVER HAKE",238,52,0.218487394957983,0.192307692307692,45.7692307692308,6.53846153846154,3.57351562467155
"2005","FALL",7,12.8079,"HAKE","WHITE HAKE",5,5,1,0.2,1,0.142857142857143,0.0780768119676137
"2005","SPRING",8,15.1974666666667,"HERRING","ALEWIFE",399,39,0.0977443609022556,0.846153846153846,337.615384615385,42.2019230769231,22.2152410017054
"2005","SPRING",8,15.1974666666667,"HERRING","ATLANTIC HERRING",528,23,0.0435606060606061,0.434782608695652,229.565217391304,28.695652173913,15.1054924104437
"2005","SPRING",8,15.1974666666667,"HERRING","BLUEBACK HERRING",74,17,0.22972972972973,1,74,9.25,4.86923259139681
"2005","SPRING",8,15.1974666666667,"POLLOCK","POLLOCK",51,16,0.313725490196078,0,0,0,0
"2005","SPRING",8,15.1974666666667,"HAKE","RED HAKE",8,8,1,0,0,0,0
"2005","SPRING",8,15.1974666666667,"HAKE","SILVER HAKE",230,54,0.234782608695652,0.185185185185185,42.5925925925926,5.32407407407407,2.80261135140457
"2005","SPRING",8,15.1974666666667,"HAKE","WHITE HAKE",2,2,1,0,0,0,0
"2006","FALL",10,19.0608,"HERRING","ALEWIFE",175,35,0.2,0.0571428571428571,10,1,0.524636951229749
"2006","FALL",10,19.0608,"HERRING","ATLANTIC HERRING",2523,59,0.0233848592944907,0.0508474576271186,128.28813559322,12.828813559322,6.73046963365758
"2006","FALL",10,19.0608,"MACKEREL","ATLANTIC MACKEREL",258,10,0.0387596899224806,0.3,77.4,7.74,4.06069000251826
"2006","FALL",10,19.0608,"HERRING","BLUEBACK HERRING",24,4,0.166666666666667,0.25,6,0.6,0.314782170737849
"2006","FALL",10,19.0608,"BUTTERFISH","BUTTERFISH",6576,18,0.00273722627737226,1,6576,657.6,345.001259128683
"2006","FALL",10,19.0608,"POLLOCK","POLLOCK",307,34,0.110749185667752,0.0294117647058824,9.02941176470588,0.902941176470588,0.473716305963332
"2006","FALL",10,19.0608,"HAKE","RED HAKE",118,74,0.627118644067797,0.0945945945945946,11.1621621621622,1.11621621621622,0.585608272588882
"2006","FALL",10,19.0608,"HAKE","SILVER HAKE",149,74,0.496644295302013,0.216216216216216,32.2162162162162,3.22162162162162,1.69018174558341
"2006","FALL",10,19.0608,"HAKE","WHITE HAKE",34,29,0.852941176470588,0,0,0,0
"2006","SPRING",10,18.7074,"HERRING","ALEWIFE",892,71,0.0795964125560538,0.633802816901408,565.352112676056,56.5352112676056,30.2207742752096
"2006","SPRING",10,18.7074,"HERRING","ATLANTIC HERRING",1992,43,0.0215863453815261,0.348837209302326,694.883720930233,69.4883720930233,37.1448582341871
"2006","SPRING",10,18.7074,"HERRING","BLUEBACK HERRING",655,47,0.0717557251908397,0.936170212765957,613.191489361702,61.3191489361702,32.7780177556316
"2006","SPRING",10,18.7074,"BUTTERFISH","BUTTERFISH",1,1,1,1,1,0.1,0.0534547825993992
"2006","SPRING",10,18.7074,"SAND LANCE","NORTHERN SAND LANCE",1,1,1,0,0,0,0
"2006","SPRING",10,18.7074,"POLLOCK","POLLOCK",2,1,0.5,0,0,0,0
"2006","SPRING",10,18.7074,"HAKE","RED HAKE",33,27,0.818181818181818,0.0740740740740741,2.44444444444444,0.244444444444444,0.130667246354087
"2006","SPRING",10,18.7074,"HAKE","SILVER HAKE",86,46,0.534883720930233,0.195652173913043,16.8260869565217,1.68260869565217,0.899434820259456
"2006","SPRING",10,18.7074,"HAKE","WHITE HAKE",3,3,1,0,0,0,0
"2007","FALL",6,10.7787,"HERRING","ALEWIFE",29,19,0.655172413793103,0.421052631578947,12.2105263157895,2.03508771929825,1.13283849775849
"2007","FALL",6,10.7787,"HERRING","ATLANTIC HERRING",667,31,0.0464767616191904,0.032258064516129,21.5161290322581,3.58602150537634,1.99617106258251
"2007","FALL",6,10.7787,"MACKEREL","ATLANTIC MACKEREL",1525,11,0.00721311475409836,0.545454545454545,831.818181818182,138.636363636364,77.172403148634
"2007","FALL",6,10.7787,"HERRING","BLUEBACK HERRING",6,5,0.833333333333333,0.2,1.2,0.2,0.111330679952128
"2007","FALL",6,10.7787,"BUTTERFISH","BUTTERFISH",93,14,0.150537634408602,0.857142857142857,79.7142857142857,13.2857142857143,7.39553802539135
"2007","FALL",6,10.7787,"POLLOCK","POLLOCK",8,7,0.875,0,0,0,0
"2007","FALL",6,10.7787,"HAKE","RED HAKE",56,40,0.714285714285714,0.175,9.8,1.63333333333333,0.909200552942377
"2007","FALL",6,10.7787,"HAKE","SILVER HAKE",170,46,0.270588235294118,0.543478260869565,92.3913043478261,15.3985507246377,8.57165561225622
"2007","FALL",6,10.7787,"HAKE","WHITE HAKE",34,25,0.735294117647059,0.24,8.16,1.36,0.757048623674469
"2007","SPRING",7,12.8199333333333,"HERRING","ALEWIFE",101,29,0.287128712871287,0.689655172413793,69.6551724137931,9.95073891625616,5.43334903565227
"2007","SPRING",7,12.8199333333333,"HERRING","ATLANTIC HERRING",17,9,0.529411764705882,0.333333333333333,5.66666666666667,0.809523809523809,0.442019979303064
"2007","SPRING",7,12.8199333333333,"MACKEREL","ATLANTIC MACKEREL",1,1,1,0,0,0,0
"2007","SPRING",7,12.8199333333333,"HERRING","BLUEBACK HERRING",16,11,0.6875,0.727272727272727,11.6363636363636,1.66233766233766,0.907677390654421
"2007","SPRING",7,12.8199333333333,"POLLOCK","POLLOCK",6,3,0.5,0,0,0,0
"2007","SPRING",7,12.8199333333333,"HAKE","RED HAKE",68,48,0.705882352941177,0.104166666666667,7.08333333333333,1.01190476190476,0.552524974128831
"2007","SPRING",7,12.8199333333333,"HAKE","SILVER HAKE",151,54,0.357615894039735,0.240740740740741,36.3518518518518,5.19312169312169,2.83557261232652
"2007","SPRING",7,12.8199333333333,"HAKE","WHITE HAKE",3,3,1,0,0,0,0
"2008","FALL",8,15.0252,"HERRING","ALEWIFE",457,43,0.0940919037199125,0.0930232558139535,42.5116279069767,5.31395348837209,2.82935521037835
"2008","FALL",8,15.0252,"HERRING","ATLANTIC HERRING",4879,65,0.0133224021315843,0.0153846153846154,75.0615384615385,9.38269230769231,4.99570977168613
"2008","FALL",8,15.0252,"MACKEREL","ATLANTIC MACKEREL",129,13,0.10077519379845,0.0769230769230769,9.92307692307692,1.24038461538462,0.66042894091772
"2008","FALL",8,15.0252,"HERRING","BLUEBACK HERRING",40,10,0.25,0.1,4,0.5,0.266219418044352
"2008","FALL",8,15.0252,"BUTTERFISH","BUTTERFISH",383,19,0.0496083550913838,0.947368421052632,362.842105263158,45.3552631578947,24.1489035262864
"2008","FALL",8,15.0252,"POLLOCK","POLLOCK",18,16,0.888888888888889,0,0,0,0
"2008","FALL",8,15.0252,"HAKE","RED HAKE",104,72,0.692307692307692,0.111111111111111,11.5555555555556,1.44444444444444,0.769078318794795
"2008","FALL",8,15.0252,"HAKE","SILVER HAKE",873,130,0.148911798396334,0.484615384615385,423.069230769231,52.8836538461538,28.1573111019641
"2008","FALL",8,15.0252,"HAKE","WHITE HAKE",38,32,0.842105263157895,0,0,0,0
"2008","SPRING",7,13.3,"HERRING","ALEWIFE",135,31,0.22962962962963,0.516129032258065,69.6774193548387,9.95391705069124,5.23890371089013
"2008","SPRING",7,13.3,"HERRING","ATLANTIC HERRING",129,21,0.162790697674419,0.0476190476190476,6.14285714285714,0.877551020408163,0.46186895810956
"2008","SPRING",7,13.3,"HERRING","BLUEBACK HERRING",73,17,0.232876712328767,0.823529411764706,60.1176470588235,8.58823529411765,4.52012383900929
"2008","SPRING",7,13.3,"SAND LANCE","NORTHERN SAND LANCE",2759,22,0.00797390358825661,0.363636363636364,1003.27272727273,143.324675324675,75.434039644566
"2008","SPRING",7,13.3,"HAKE","RED HAKE",19,17,0.894736842105263,0.117647058823529,2.23529411764706,0.319327731092437,0.168067226890756
"2008","SPRING",7,13.3,"HAKE","SILVER HAKE",387,45,0.116279069767442,0.355555555555556,137.6,19.6571428571429,10.3458646616541
"2008","SPRING",7,13.3,"HAKE","WHITE HAKE",4,4,1,0,0,0,0
"2009","FALL",5,5.0245,"HERRING","ALEWIFE",553,24,0.0433996383363472,0.0833333333333333,46.0833333333333,9.21666666666667,9.17172521312237
"2009","FALL",5,5.0245,"HERRING","ATLANTIC HERRING",6613,45,0.00680477846665659,0.111111111111111,734.777777777778,146.955555555556,146.238984531352
"2009","FALL",5,5.0245,"MACKEREL","ATLANTIC MACKEREL",2,2,1,0.5,1,0.2,0.199024778584934
"2009","FALL",5,5.0245,"HERRING","BLUEBACK HERRING",65,15,0.230769230769231,0.0666666666666667,4.33333333333333,0.866666666666667,0.86244070720138
"2009","FALL",5,5.0245,"BUTTERFISH","BUTTERFISH",51,22,0.431372549019608,1,51,10.2,10.1502637078316
"2009","FALL",5,5.0245,"POLLOCK","POLLOCK",25,12,0.48,0,0,0,0
"2009","FALL",5,5.0245,"HAKE","RED HAKE",256,54,0.2109375,0.0740740740740741,18.962962962963,3.79259259259259,3.774099505018
"2009","FALL",5,5.0245,"HAKE","SILVER HAKE",5252,69,0.0131378522467631,0.405797101449275,2131.24637681159,426.249275362319,424.17083825487
"2009","FALL",5,5.0245,"HAKE","WHITE HAKE",85,36,0.423529411764706,0.0833333333333333,7.08333333333333,1.41666666666667,1.40975884830995
"2009","SPRING",9,8.813,"HERRING","ALEWIFE",763,36,0.0471821756225426,0.555555555555556,423.888888888889,47.0987654320988,48.0981378519107
"2009","SPRING",9,8.813,"HERRING","ATLANTIC HERRING",252,33,0.130952380952381,0.0303030303030303,7.63636363636364,0.848484848484849,0.866488555130335
"2009","SPRING",9,8.813,"HERRING","BLUEBACK HERRING",18,8,0.444444444444444,0.625,11.25,1.25,1.27652331782594
"2009","SPRING",9,8.813,"SAND LANCE","NORTHERN SAND LANCE",1,1,1,0,0,0,0
"2009","SPRING",9,8.813,"POLLOCK","POLLOCK",39,26,0.666666666666667,0,0,0,0
"2009","SPRING",9,8.813,"HAKE","RED HAKE",151,73,0.483443708609272,0.273972602739726,41.3698630136986,4.59665144596651,4.69418620375566
"2009","SPRING",9,8.813,"HAKE","SILVER HAKE",7025,151,0.0214946619217082,0.278145695364238,1953.97350993377,217.108167770419,221.714910919525
"2009","SPRING",9,8.813,"HAKE","WHITE HAKE",17,13,0.764705882352941,0,0,0,0
"2010","FALL",5,5.01,"HERRING","ALEWIFE",267,35,0.131086142322097,0.4,106.8,21.36,21.3173652694611
"2010","FALL",5,5.01,"HERRING","ATLANTIC HERRING",162,31,0.191358024691358,0.225806451612903,36.5806451612903,7.31612903225806,7.30152598029747
"2010","FALL",5,5.01,"MACKEREL","ATLANTIC MACKEREL",28,16,0.571428571428571,0.3125,8.75,1.75,1.74650698602794
